Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
I2,29/08/99,Alzano,Monza,2,1,H,0,1,A,,,,,,,,,,,
I2,29/08/99,Brescia,Savoia,1,1,D,0,1,A,,,,,,,,,,,
I2,29/08/99,Cesena,US Pescara,0,0,D,0,0,D,,,,,,,,,,,
I2,29/08/99,Chievo Hellas Verona,Salernitana,3,1,H,1,1,D,,,,,,,,,,,
I2,29/08/99,Cosenza,Atalanta,0,1,A,0,1,A,,,,,,,,,,,
I2,29/08/99,Empoli,Fermana,1,0,H,0,0,D,,,,,,,,,,,
I2,29/08/99,Genoa,Ternana,2,0,H,0,0,D,,,,,,,,,,,
I2,29/08/99,Napoli,Ravenna,1,1,D,0,1,A,,,,,,,,,,,
I2,29/08/99,Pistoiese,Sampdoria,0,1,A,0,1,A,,,,,,,,,,,
I2,29/08/99,Treviso,Vicenza,0,1,A,0,0,D,,,,,,,,,,,
I2,05/09/99,Atalanta,Treviso,3,2,H,2,0,H,,,,,,,,,,,
I2,05/09/99,Fermana,Pistoiese,0,0,D,0,0,D,,,,,,,,,,,
I2,05/09/99,Monza,Napoli,0,0,D,0,0,D,,,,,,,,,,,
I2,05/09/99,US Pescara,Chievo Hellas Verona,2,1,H,1,0,H,,,,,,,,,,,
I2,05/09/99,Ravenna,Cosenza,0,0,D,0,0,D,,,,,,,,,,,
I2,05/09/99,Salernitana,Cesena,1,1,D,0,1,A
I2,05/09/99,Sampdoria,Brescia,0,0,D,0,0,D
I2,05/09/99,Savoia,Empoli,1,0,H,1,0,H
I2,05/09/99,Ternana,Alzano,1,0,H,0,0,D
I2,05/09/99,Vicenza,Genoa,1,1,D,0,0,D
I2,12/09/99,Alzano,Chievo Hellas Verona,2,1,H,0,1,A
I2,12/09/99,Brescia,Salernitana,4,1,H,4,1,H
I2,12/09/99,Cosenza,Monza,2,1,H,1,1,D
I2,12/09/99,Empoli,Sampdoria,1,0,H,1,0,H
I2,12/09/99,Genoa,US Pescara,1,2,A,0,0,D
I2,12/09/99,Napoli,Fermana,4,0,H,0,0,D
I2,12/09/99,Pistoiese,Savoia,2,1,H,0,0,D
I2,12/09/99,Ravenna,Atalanta,1,3,A,1,1,D
I2,12/09/99,Ternana,Vicenza,1,0,H,1,0,H
I2,12/09/99,Treviso,Cesena,2,1,H,1,1,D
I2,19/09/99,Cesena,Genoa,1,0,H,1,0,H
I2,19/09/99,Chievo Hellas Verona,Ternana,0,1,A,0,0,D
I2,19/09/99,Fermana,Brescia,1,2,A,0,1,A
I2,19/09/99,Monza,Empoli,1,0,H,0,0,D
I2,19/09/99,US Pescara,Cosenza,1,1,D,0,0,D
I2,19/09/99,Salernitana,Pistoiese,2,0,H,0,0,D
I2,19/09/99,Sampdoria,Ravenna,2,1,H,1,1,D
I2,19/09/99,Savoia,Treviso,1,0,H,0,0,D
I2,19/09/99,Vicenza,Alzano,3,1,H,1,0,H
I2,20/09/99,Atalanta,Napoli,1,0,H,0,0,D
I2,24/09/99,Genoa,Salernitana,3,0,H,1,0,H
I2,26/09/99,Alzano,Brescia,0,1,A,0,1,A
I2,26/09/99,Empoli,Cesena,2,1,H,1,0,H
I2,26/09/99,Napoli,Vicenza,2,1,H,0,1,A
I2,26/09/99,US Pescara,Fermana,4,2,H,1,2,A
I2,26/09/99,Pistoiese,Chievo Hellas Verona,2,1,H,0,0,D
I2,26/09/99,Ravenna,Savoia,4,0,H,2,0,H
I2,26/09/99,Ternana,Atalanta,1,1,D,1,1,D
I2,26/09/99,Treviso,Monza,3,1,H,2,0,H
I2,27/09/99,Cosenza,Sampdoria,1,2,A,0,0,D
I2,01/10/99,Vicenza,Empoli,6,0,H,5,0,H
I2,03/10/99,Atalanta,US Pescara,3,1,H,2,0,H
I2,03/10/99,Brescia,Pistoiese,2,0,H,1,0,H
I2,03/10/99,Cesena,Alzano,1,1,D,1,0,H
I2,03/10/99,Chievo Hellas Verona,Genoa,1,0,H,1,0,H
I2,03/10/99,Fermana,Treviso,1,1,D,0,0,D
I2,03/10/99,Monza,Ravenna,1,1,D,1,1,D
I2,03/10/99,Sampdoria,Ternana,2,2,D,1,1,D
I2,03/10/99,Savoia,Cosenza,2,2,D,1,2,A
I2,04/10/99,Salernitana,Napoli,1,1,D,0,1,A
I2,08/10/99,Monza,Brescia,1,1,D,1,0,H
I2,10/10/99,Alzano,Salernitana,3,2,H,3,0,H
I2,10/10/99,Cosenza,Genoa,1,0,H,0,0,D
I2,10/10/99,Fermana,Savoia,3,2,H,2,1,H
I2,10/10/99,Napoli,Chievo Hellas Verona,3,2,H,0,0,D
I2,10/10/99,US Pescara,Treviso,2,2,D,2,0,H
I2,10/10/99,Ravenna,Vicenza,2,1,H,2,1,H
I2,10/10/99,Sampdoria,Atalanta,1,0,H,0,0,D
I2,10/10/99,Ternana,Cesena,2,2,D,2,0,H
I2,11/10/99,Pistoiese,Empoli,2,0,H,1,0,H
I2,22/10/99,Genoa,Sampdoria,1,1,D,0,1,A
I2,24/10/99,Atalanta,Pistoiese,3,1,H,3,1,H
I2,24/10/99,Brescia,Ternana,3,0,H,1,0,H
I2,24/10/99,Cesena,Ravenna,0,0,D,0,0,D
I2,24/10/99,Chievo Hellas Verona,Fermana,2,1,H,1,1,D
I2,24/10/99,Empoli,US Pescara,1,1,D,0,0,D
I2,24/10/99,Salernitana,Monza,1,1,D,1,1,D
I2,24/10/99,Savoia,Alzano,1,1,D,1,1,D
I2,24/10/99,Treviso,Napoli,5,1,H,2,0,H
I2,24/10/99,Vicenza,Cosenza,2,0,H,0,0,D
I2,31/10/99,Alzano,Genoa,3,1,H,2,0,H
I2,31/10/99,Cosenza,Empoli,0,0,D,0,0,D
I2,31/10/99,Fermana,Vicenza,1,2,A,1,1,D
I2,31/10/99,Monza,Atalanta,1,0,H,1,0,H
I2,31/10/99,US Pescara,Brescia,1,2,A,0,1,A
I2,31/10/99,Pistoiese,Cesena,0,2,A,0,0,D
